Time,ang_x_imu,pid_output_ankle,pid_output_hip,zmp_ref,zmp_imu,Xzmp_ft,capture_point,iter
232.69,179.5868072510,0.2364496756,0.2364496756,0.0004572760,-0.00518814,-0.00382631,-0.0109064962,4644
232.74,179.5901794434,0.2957152632,0.2957152632,0.0004572760,-0.00529647,-0.00434435,-0.0118269341,4645
232.79,179.5969696045,0.2792335328,0.2792335328,0.0004572760,-0.00525572,-0.00458265,-0.0104022109,4646
232.84,179.6130065918,0.2503017865,0.2503017865,0.0004572760,-0.00500169,-0.00458265,-0.0095399343,4647
232.89,179.6267089844,0.3177857670,0.3177857670,0.0004572760,-0.00509484,-0.00521977,-0.0110604110,4648
232.94,179.6412353516,0.2742510573,0.2742510573,0.0004572760,-0.00500101,-0.00521977,-0.0111546525,4649
232.99,179.6375122070,0.2952860935,0.2952860935,0.0004572760,-0.00470090,-0.00573775,-0.0107274615,4650
233.04,179.6269836426,0.2686335652,0.2686335652,0.0004572760,-0.00448646,-0.00574208,-0.0099323689,4651
233.09,179.6268463135,0.2778543806,0.2778543806,0.0004572760,-0.00400178,-0.00620969,-0.0091491513,4652
233.14,179.6227416992,0.2475827215,0.2475827215,0.0004572760,-0.00366321,-0.00613342,-0.0089889194,4653
233.19,179.6213378906,0.2325556564,0.2325556564,0.0004572760,-0.00318657,-0.00613342,-0.0092279356,4654
233.24,179.6053466797,0.2663219600,0.2663219600,0.0004572760,-0.00291742,-0.00653515,-0.0090708290,4655
233.29,179.6078948975,0.2107180493,0.2107180493,0.0004572760,-0.00241246,-0.00638728,-0.0071082128,4656
233.34,179.6097717285,0.2433045241,0.2433045241,0.0004572760,-0.00241195,-0.00638728,-0.0079927069,4657
233.39,179.6063995361,0.2121008143,0.2121008143,0.0004572760,-0.00188844,-0.00649454,-0.0067824046,4658
233.44,179.6073608398,0.1993365304,0.1993365304,0.0004572760,-0.00144103,-0.00649454,-0.0060627471,4659
233.49,179.6029663086,0.2178494315,0.2178494315,0.0004572760,-0.00114613,-0.00673817,-0.0052783958,4660
233.54,179.5989685059,0.1537962819,0.1537962819,0.0004572760,-0.00056768,-0.00642872,-0.0037466468,4661
233.59,179.6174621582,0.1790760148,0.1790760148,0.0004572760,-0.00031319,-0.00642872,-0.0047639028,4662
233.64,179.6119232178,0.1804698492,0.1804698492,0.0004572760,0.00000568,-0.00659665,-0.0040204158,4663
233.69,179.6072387695,0.1667060468,0.1667060468,0.0004572760,-0.00012965,-0.00617731,-0.0054094792,4664
233.74,179.5886993408,0.1332126178,0.1332126178,0.0004572760,0.00061822,-0.00628957,-0.0023062504,4665
233.79,179.5722961426,0.1069112526,0.1069112526,0.0004572760,0.00082905,-0.00572646,-0.0037470786,4666
233.84,179.5657501221,0.0974957085,0.0974957085,0.0004572760,0.00147009,-0.00572646,-0.0014238906,4667
233.89,179.5509948730,0.1243164642,0.1243164642,0.0004572760,0.00162398,-0.00581083,-0.0029540748,4668
233.94,179.5667724609,0.0403227413,0.0403227413,0.0004572760,0.00205830,-0.00507931,-0.0015626182,4669
233.99,179.5606689453,0.0888130180,0.0888130180,0.0004572760,0.00227044,-0.00516119,-0.0021025917,4670
234.05,179.5601196289,0.0526998137,0.0526998137,0.0004572760,0.00283856,-0.00516119,-0.0009053129,4671
234.09,179.5554351807,0.0008634711,0.0008634711,0.0004572760,0.00299092,-0.00424420,-0.0008196865,4672
234.14,179.5510101318,0.0621407615,0.0621407615,0.0004572760,0.00300024,-0.00435797,-0.0021476545,4673
234.20,179.5326385498,-0.0622076040,-0.0622076040,0.0004572760,0.00347021,-0.00324010,0.0004277381,4674
234.25,179.5101776123,-0.0041006354,-0.0041006354,0.0004572760,0.00393629,-0.00342299,0.0000531017,4675
234.30,179.5091400146,0.0024513690,0.0024513690,0.0004572760,0.00403759,-0.00342299,-0.0005319138,4676
234.35,179.5057067871,-0.1114534559,-0.1114534559,0.0004572760,0.00431001,-0.00210971,0.0013221198,4677
234.40,179.5058746338,-0.0584539347,-0.0584539347,0.0004572760,0.00493334,-0.00238321,0.0025156533,4678
234.45,179.5188598633,-0.2145497489,-0.2145497489,0.0004572760,0.00575862,-0.00089488,0.0042917505,4679
234.50,179.5215606689,-0.1202487482,-0.1202487482,0.0004572760,0.00643162,-0.00128369,0.0042378056,4680
234.55,179.5102844238,-0.1394764051,-0.1394764051,0.0004572760,0.00687721,-0.00128369,0.0039515723,4681
234.60,179.5000762939,-0.2531474413,-0.2531474413,0.0004572760,0.00705620,0.00034924,0.0029244186,4682
234.65,179.5086059570,-0.1546675375,-0.1546675375,0.0004572760,0.00746800,-0.00016825,0.0044755559,4683
234.70,179.4989624023,-0.3170933327,-0.3170933327,0.0004572760,0.00781974,0.00157457,0.0037781289,4684
234.75,179.5091705322,-0.2233210939,-0.2233210939,0.0004572760,0.00796507,0.00157457,0.0026308750,4685
234.80,179.5032958984,-0.1653476389,-0.1653476389,0.0004572760,0.00792611,0.00093761,0.0030142231,4686
234.85,179.5177154541,-0.3608019944,-0.3608019944,0.0004572760,0.00827032,0.00274835,0.0046512603,4687
234.90,179.5225372314,-0.1956583184,-0.1956583184,0.0004572760,0.00824885,0.00200407,0.0032271929,4688
234.95,179.5118255615,-0.2423138149,-0.2423138149,0.0004572760,0.00836065,0.00200407,0.0043545762,4689
235.00,179.5214080811,-0.3174080566,-0.3174080566,0.0004572760,0.00844046,0.00299966,0.0047526424,4690
235.05,179.5151367188,-0.2644601685,-0.2644601685,0.0004572760,0.00845105,0.00299966,0.0053400730,4691
235.10,179.5050811768,-0.4005217792,-0.4005217792,0.0004572760,0.00847476,0.00479656,0.0041625010,4692
235.15,179.5039062500,-0.2637152525,-0.2637152525,0.0004572760,0.00874212,0.00391845,0.0062252188,4693
235.20,179.4876098633,-0.3287132002,-0.3287132002,0.0004572760,0.00920164,0.00391845,0.0065405978,4694
235.25,179.4691619873,-0.4492262936,-0.4492262936,0.0004572760,0.00937800,0.00565448,0.0074688980,4695
235.30,179.4575195312,-0.3109664222,-0.3109664222,0.0004572760,0.00969622,0.00476728,0.0069250720,4696
235.35,179.4689178467,-0.3232343625,-0.3232343625,0.0004572760,0.00948073,0.00476728,0.0053567641,4697
235.40,179.4659729004,-0.4107693204,-0.4107693204,0.0004572760,0.00971596,0.00555526,0.0064681913,4698
235.45,179.4682464600,-0.3269694261,-0.3269694261,0.0004572760,0.00928057,0.00555526,0.0031867275,4699
235.50,179.4703979492,-0.4720222488,-0.4720222488,0.0004572760,0.00940243,0.00707678,0.0057208872,4700
235.55,179.4711761475,-0.3191680639,-0.3191680639,0.0004572760,0.00924381,0.00629269,0.0046101413,4701
235.60,179.4626159668,-0.3714054347,-0.3714054347,0.0004572760,0.00931213,0.00629269,0.0058782371,4702
235.65,179.4633789062,-0.4172129576,-0.4172129576,0.0004572760,0.00925546,0.00700543,0.0037926762,4703
235.70,179.4587707520,-0.3658666565,-0.3658666565,0.0004572760,0.00900808,0.00700543,0.0045651454,4704
235.75,179.4702301025,-0.4730729346,-0.4730729346,0.0004572760,0.00902005,0.00825763,0.0052072641,4705
235.80,179.4646911621,-0.3817775539,-0.3817775539,0.0004572760,0.00919945,0.00770344,0.0056394009,4706
235.85,179.4562072754,-0.4082857991,-0.4082857991,0.0004572760,0.00930312,0.00770344,0.0068886851,4707
235.90,179.4495544434,-0.4223700653,-0.4223700653,0.0004572760,0.00887065,0.00839270,0.0039888397,4708
235.95,179.4540405273,-0.3892499894,-0.3892499894,0.0004572760,0.00860024,0.00839270,0.0056082794,4709
236.00,179.4508514404,-0.4503605291,-0.4503605291,0.0004572760,0.00828372,0.00934364,0.0042779788,4710
236.05,179.4634094238,-0.3844492903,-0.3844492903,0.0004572760,0.00809824,0.00907318,0.0041252600,4711
236.10,179.4641876221,-0.3956150949,-0.3956150949,0.0004572760,0.00794336,0.00907318,0.0029361527,4712
236.15,179.4548645020,-0.4126630465,-0.4126630465,0.0004572760,0.00741003,0.00973058,0.0013855982,4713
236.20,179.4489440918,-0.4119382464,-0.4119382464,0.0004572760,0.00748302,0.00973058,0.0038677686,4714
236.25,179.4527435303,-0.4116145672,-0.4116145672,0.0004572760,0.00752732,0.00973058,0.0024453455,4715
236.30,179.4604644775,-0.4207635262,-0.4207635262,0.0004572760,0.00706580,0.01034355,-0.0004868264,4716
236.35,179.4550476074,-0.4010707154,-0.4010707154,0.0004572760,0.00690420,0.01034355,0.0023655074,4717
236.40,179.4582061768,-0.4445314697,-0.4445314697,0.0004572760,0.00682778,0.01089161,0.0013720666,4718
236.45,179.4575500488,-0.4076774753,-0.4076774753,0.0004572760,0.00665072,0.01089161,0.0016383189,4719
236.50,179.4660797119,-0.3998244760,-0.3998244760,0.0004572760,0.00642811,0.01089161,0.0014797577,4720
236.55,179.4725646973,-0.4153140080,-0.4153140080,0.0004572760,0.00603667,0.01134123,0.0006919583,4721
236.60,179.4677429199,-0.3972194480,-0.3972194480,0.0004572760,0.00583424,0.01134123,0.0003692962,4722
236.65,179.4592285156,-0.3771811156,-0.3771811156,0.0004572760,0.00543231,0.01134123,0.0006423072,4723
236.70,179.4632568359,-0.3761294467,-0.3761294467,0.0004572760,0.00482962,0.01166217,-0.0012590345,4724
236.75,179.4639892578,-0.3608511044,-0.3608511044,0.0004572760,0.00443830,0.01166217,0.0003177717,4725
236.80,179.4540405273,-0.3529122819,-0.3529122819,0.0004572760,0.00389780,0.01183619,-0.0019423436,4726
236.85,179.4572601318,-0.3460426546,-0.3460426546,0.0004572760,0.00356212,0.01183619,-0.0024654753,4727
236.90,179.4464721680,-0.3394616895,-0.3394616895,0.0004572760,0.00325081,0.01183619,-0.0017571582,4728
236.95,179.4437866211,-0.3714941922,-0.3714941922,0.0004572760,0.00345266,0.01185392,-0.0014969903,4729
237.00,179.4447326660,-0.3424391694,-0.3424391694,0.0004572760,0.00321166,0.01185392,-0.0018344758,4730
237.05,179.4593200684,-0.3390949929,-0.3390949929,0.0004572760,0.00316056,0.01169991,-0.0017690525,4731
237.10,179.4580078125,-0.3099875622,-0.3099875622,0.0004572760,0.00263597,0.01169991,-0.0037719111,4732
237.15,179.4747619629,-0.3270445580,-0.3270445580,0.0004572760,0.00251388,0.01169991,-0.0036427586,4733
237.20,179.4834899902,-0.2812656086,-0.2812656086,0.0004572760,0.00213476,0.01138752,-0.0044651294,4734
237.25,179.4885253906,-0.2960974979,-0.2960974979,0.0004572760,0.00187184,0.01138752,-0.0034301910,4735
237.30,179.4911499023,-0.2484316380,-0.2484316380,0.0004572760,0.00152571,0.01092318,-0.0039971097,4736
237.35,179.5015411377,-0.2298876915,-0.2298876915,0.0004572760,0.00073867,0.01092318,-0.0061432723,4737
237.40,179.4967193604,-0.2615810026,-0.2615810026,0.0004572760,0.00063685,0.01092318,-0.0048227477,4738
237.45,179.5007934570,-0.1767633731,-0.1767633731,0.0004572760,0.00002506,0.01033663,-0.0064407427,4739
237.50,179.5057678223,-0.2157049839,-0.2157049839,0.0004572760,-0.00025412,0.01033663,-0.0058452972,4740
237.55,179.5080108643,-0.2149400073,-0.2149400073,0.0004572760,-0.00071730,0.01060364,-0.0073206144,4741
237.60,179.5045166016,-0.1407263137,-0.1407263137,0.0004572760,-0.00088509,0.00965158,-0.0068452900,4742
237.65,179.4894714355,-0.2107535906,-0.2107535906,0.0004572760,-0.00069765,0.00965158,-0.0056581416,4743
237.70,179.4852752686,-0.1262615036,-0.1262615036,0.0004572760,-0.00092223,0.00887483,-0.0058133929,4744
237.75,179.4888610840,-0.1792062157,-0.1792062157,0.0004572760,-0.00088354,0.00887483,-0.0057461112,4745
237.80,179.4858245850,-0.2296238162,-0.2296238162,0.0004572760,-0.00056068,0.00924976,-0.0062794901,4746
237.86,179.4847869873,-0.0918635159,-0.0918635159,0.0004572760,-0.00072180,0.00803949,-0.0061758390,4747
237.90,179.4836273193,-0.1449661812,-0.1449661812,0.0004572760,-0.00092750,0.00803949,-0.0075526440,4748
237.95,179.4800567627,-0.1694804219,-0.1694804219,0.0004572760,-0.00118289,0.00848462,-0.0076475577,4749
238.00,179.4851226807,-0.0310207116,-0.0310207116,0.0004572760,-0.00157620,0.00715879,-0.0087563719,4750
238.05,179.4931030273,-0.1078910975,-0.1078910975,0.0004572760,-0.00169674,0.00715879,-0.0077265295,4751
238.10,179.4977569580,-0.0343547691,-0.0343547691,0.0004572760,-0.00184032,0.00624193,-0.0081204821,4752
238.15,179.5118408203,-0.0956488867,-0.0956488867,0.0004572760,-0.00172972,0.00624193,-0.0058891863,4753
238.20,179.5188751221,-0.1401719326,-0.1401719326,0.0004572760,-0.00163044,0.00680977,-0.0071557754,4754
238.25,179.5187835693,0.0087023671,0.0087023671,0.0004572760,-0.00165591,0.00529529,-0.0059195203,4755
238.30,179.5136413574,-0.0582950525,-0.0582950525,0.0004572760,-0.00178869,0.00529529,-0.0083840711,4756
238.35,179.5174102783,-0.1133008328,-0.1133008328,0.0004572760,-0.00175533,0.00590665,-0.0075931071,4757
238.40,179.5117034912,0.0485565027,0.0485565027,0.0004572760,-0.00190258,0.00432597,-0.0077433529,4758
238.45,179.5081329346,-0.0800054747,-0.0800054747,0.0004572760,-0.00197423,0.00496022,-0.0073319854,4759
238.50,179.5035858154,0.0804938093,0.0804938093,0.0004572760,-0.00211021,0.00333168,-0.0079198490,4760
238.55,179.5142364502,-0.0510048047,-0.0510048047,0.0004572760,-0.00153285,0.00333168,-0.0031835959,4761
238.60,179.5910797119,0.1722329940,0.1722329940,0.0004572760,-0.00475628,0.00396418,-0.0294354231,4762
238.66,179.3620300293,0.1683296122,0.1683296122,0.0004572760,-0.00478594,0.00232003,-0.0110568288,4763
238.70,179.1310424805,-0.0663422986,-0.0663422986,0.0004572760,-0.00338372,0.00293078,-0.0020389662,4764
238.75,179.3533020020,0.4303606629,0.4303606629,0.0004572760,-0.00704734,0.00131475,-0.0329551134,4765
238.80,179.3983001709,-0.0002565338,-0.0002565338,0.0004572760,-0.00482451,0.00131475,0.0021886389,4766
238.86,179.2601776123,0.1364366870,0.1364366870,0.0004572760,-0.00572566,0.00187458,-0.0176756803,4767
238.90,179.3268432617,0.1846267923,0.1846267923,0.0004572760,-0.00503820,0.00031744,-0.0066402870,4768
238.95,179.4432983398,0.1507465217,0.1507465217,0.0004572760,-0.00565941,0.00081094,-0.0156288294,4769
239.00,179.2363281250,0.2357439355,0.2357439355,0.0004572760,-0.00544198,-0.00062449,-0.0098130264,4770
239.05,179.2546081543,0.2165128770,0.2165128770,0.0004572760,-0.00599698,-0.00062449,-0.0157269807,4771
239.10,179.4217987061,0.1341607367,0.1341607367,0.0004572760,-0.00568295,-0.00021053,-0.0098748178,4772
239.15,179.4034271240,0.3474272604,0.3474272604,0.0004572760,-0.00676068,-0.00149050,-0.0177977156,4773
239.20,179.2849884033,0.1464552837,0.1464552837,0.0004572760,-0.00598029,-0.00116265,-0.0064840600,4774
239.25,179.2809906006,0.2302489744,0.2302489744,0.0004572760,-0.00635895,-0.00116265,-0.0133498419,4775
239.31,179.3321685791,0.3133595399,0.3133595399,0.0004572760,-0.00665175,-0.00222984,-0.0140323517,4776
239.35,179.3443908691,0.2409700174,0.2409700174,0.0004572760,-0.00683592,-0.00198672,-0.0133270252,4777
239.40,179.2646942139,0.2581702191,0.2581702191,0.0004572760,-0.00620163,-0.00281099,-0.0092509847,4778
239.46,179.2854766846,0.2692942505,0.2692942505,0.0004572760,-0.00647645,-0.00281099,-0.0144900888,4779
239.50,179.3170471191,0.2093837792,0.2093837792,0.0004572760,-0.00602285,-0.00264912,-0.0106718156,4780
239.56,179.3043823242,0.2939433454,0.2939433454,0.0004572760,-0.00617564,-0.00321343,-0.0130762314,4781
239.61,179.3231201172,0.2242177956,0.2242177956,0.0004572760,-0.00581302,-0.00312437,-0.0100510335,4782
239.66,179.3458557129,0.2810837351,0.2810837351,0.0004572760,-0.00627010,-0.00312437,-0.0130098163,4783
239.71,179.3199462891,0.3015157788,0.3015157788,0.0004572760,-0.00658574,-0.00338554,-0.0138967356,4784
239.76,179.3227539062,0.2877013049,0.2877013049,0.0004572760,-0.00678582,-0.00338554,-0.0121724729,4785
239.81,179.3445129395,0.2944465267,0.2944465267,0.0004572760,-0.00697323,-0.00342131,-0.0146243406,4786
239.86,179.3363952637,0.2999454797,0.2999454797,0.0004572760,-0.00717945,-0.00343705,-0.0141801381,4787
239.91,179.3065490723,0.2680339422,0.2680339422,0.0004572760,-0.00690196,-0.00343705,-0.0111712218,4788
239.96,179.3110046387,0.2799272265,0.2799272265,0.0004572760,-0.00707636,-0.00323633,-0.0134219621,4789
240.01,179.3434753418,0.2828752002,0.2828752002,0.0004572760,-0.00704452,-0.00328994,-0.0126949810,4790
240.06,179.3255310059,0.3014739330,0.3014739330,0.0004572760,-0.00770236,-0.00289449,-0.0130952804,4791
240.11,179.3160858154,0.0235847094,0.0235847094,0.0004572760,-0.00408811,-0.00297957,-0.0083413042,4792
240.16,179.3381805420,0.1513620297,0.1513620297,0.0004572760,-0.00344042,-0.00297957,-0.0060863515,4793
240.21,179.3200225830,0.2223472282,0.2223472282,0.0004572760,-0.00450420,-0.00243052,-0.0092032113,4794
240.26,179.3081970215,-0.0922999952,-0.0922999952,0.0004572760,-0.00053872,-0.00254495,-0.0039657980,4795
240.31,179.3177642822,0.2214119417,0.2214119417,0.0004572760,-0.00282356,-0.00187632,-0.0088030834,4796
240.36,179.3107299805,0.0747809122,0.0747809122,0.0004572760,-0.00179390,-0.00202814,-0.0078937784,4797
240.41,179.2896575928,0.1647202999,0.1647202999,0.0004572760,-0.00240794,-0.00202814,-0.0074937871,4798
240.46,179.2963714600,-0.0003818982,-0.0003818982,0.0004572760,-0.00137093,-0.00127354,-0.0054449575,4799
240.51,179.3208465576,0.1237365433,0.1237365433,0.0004572760,-0.00163757,-0.00146785,-0.0075211265,4800
240.56,179.3269348145,-0.0023990952,-0.0023990952,0.0004572760,-0.00026337,-0.00146785,-0.0021836490,4801
240.61,179.3214721680,0.0530320617,0.0530320617,0.0004572760,-0.00066373,-0.00089095,-0.0071315695,4802
240.66,179.3243103027,-0.0318015544,-0.0318015544,0.0004572760,0.00058460,-0.00089095,-0.0033552674,4803
240.71,179.3248596191,0.0422805766,0.0422805766,0.0004572760,-0.00046410,0.00000184,-0.0069293632,4804
240.76,179.3188018799,0.0108208839,0.0108208839,0.0004572760,0.00017412,-0.00032091,-0.0031891584,4805
240.81,179.3171386719,-0.0070425344,-0.0070425344,0.0004572760,0.00062236,-0.00032091,-0.0042099292,4806
240.86,179.3153381348,-0.0688785394,-0.0688785394,0.0004572760,0.00078012,0.00064411,-0.0048133890,4807
240.91,179.2972869873,0.0256273297,0.0256273297,0.0004572760,0.00066866,0.00024381,-0.0030148504,4808
240.96,179.3017425537,-0.0594381848,-0.0594381848,0.0004572760,0.00146160,0.00024381,-0.0020429742,4809
241.01,179.3215026855,-0.0923782989,-0.0923782989,0.0004572760,0.00186374,0.00080891,-0.0005024507,4810
241.06,179.3086547852,-0.0843792521,-0.0843792521,0.0004572760,0.00240142,0.00080891,-0.0014430007,4811
241.11,179.3189544678,-0.1146329403,-0.1146329403,0.0004572760,0.00257742,0.00139430,-0.0006615663,4812
241.16,179.3350830078,-0.1117365143,-0.1117365143,0.0004572760,0.00304599,0.00139430,-0.0010308626,4813
241.21,179.3367614746,-0.1294933838,-0.1294933838,0.0004572760,0.00359479,0.00139430,-0.0005974446,4814
241.26,179.3363342285,-0.1529875645,-0.1529875645,0.0004572760,0.00364902,0.00201878,-0.0014288826,4815
241.31,179.3340301514,-0.1650687012,-0.1650687012,0.0004572760,0.00426215,0.00201878,0.0001034054,4816
241.36,179.3160858154,-0.2708756570,-0.2708756570,0.0004572760,0.00467798,0.00342164,0.0000412440,4817
241.41,179.3154754639,-0.1190123571,-0.1190123571,0.0004572760,0.00457816,0.00270875,-0.0002504664,4818
241.46,179.3161621094,-0.1612058985,-0.1612058985,0.0004572760,0.00459920,0.00270875,-0.0016278339,4819
241.51,179.3057861328,-0.2111773654,-0.2111773654,0.0004572760,0.00450962,0.00347841,-0.0016504111,4820
241.56,179.2854766846,-0.1921223659,-0.1921223659,0.0004572760,0.00470864,0.00347841,0.0004430256,4821
241.61,179.2841796875,-0.2950826669,-0.2950826669,0.0004572760,0.00460188,0.00509009,-0.0002569492,4822
241.66,179.2889862061,-0.1437461898,-0.1437461898,0.0004572760,0.00434156,0.00433571,0.0002202389,4823
241.71,179.2916717529,-0.1886321040,-0.1886321040,0.0004572760,0.00426394,0.00433571,-0.0008755167,4824
241.76,179.2927398682,-0.2461624105,-0.2461624105,0.0004572760,0.00404021,0.00527453,-0.0006643558,4825
241.81,179.2977294922,-0.2505729303,-0.2505729303,0.0004572760,0.00457534,0.00527453,0.0016450459,4826
241.86,179.2962799072,-0.2407454264,-0.2407454264,0.0004572760,0.00480081,0.00527453,-0.0000200870,4827
241.91,179.2857513428,-0.3174318303,-0.3174318303,0.0004572760,0.00496787,0.00627980,0.0008367832,4828
241.96,179.2828216553,-0.2522959409,-0.2522959409,0.0004572760,0.00488058,0.00627980,0.0003080688,4829
242.01,179.2728271484,-0.3586773940,-0.3586773940,0.0004572760,0.00518715,0.00733304,0.0010534259,4830
242.06,179.2627716064,-0.2620446620,-0.2620446620,0.0004572760,0.00480493,0.00733304,0.0007034284,4831
242.11,179.2596740723,-0.2986145071,-0.2986145071,0.0004572760,0.00503776,0.00733304,-0.0001028264,4832
